,institution_name,ETER_ID,reference_year,country_code,missing_perc,zero_value,c_value,s_value,nc_value,cons_perc,timeillnes_occ
241,École pour l'informatique et les techniques avancées,FR0270,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
242,Institut polytechnique des sciences avancées,FR0271,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
243,École spéciale des travaux publics. du bâtiment et de l'industrie,FR0272,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,7.0
244,École nationale supérieure de l'électronique et de ses applications de Cergy,FR0273,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,7.0
245,École internationale des sciences du traitement de l'information,FR0274,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
246,Université de Cergy-Pontoise,FR0275,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,7.0
247,École d'ingénieur d'agro-développement international,FR0276,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,7.0
248,Institut libre d'éducation physique supérieur,FR0277,2017,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
249,ECAM - EPMI Graduate School of Engineering,FR0278,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
250,École de biologie industrielle,FR0279,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,7.0
251,Institut régional d'administration de Bastia,FR0280,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
252,Université de Corse Pasquale Paoli,FR0281,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
253,Université des Antilles,FR0282,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
254,Université de La Réunion,FR0283,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,7.0
255,Université de la Nouvelle-Calédonie,FR0285,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,7.0
256,Université de la Polynésie Française,FR0286,2017,FR,0.5,2.0,0.0,0.0,0.0,0.2,7.0
257,Centre Universitaire de Mayotte,FR0287,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,6.0
258,Université de Bordeaux,FR0288,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,5.0
259,ESPE de l'académie d'Aix-Marseille,FR0289,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
260,ESPE de l'académie d'Amiens,FR0290,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
261,ESPE de l'académie de Bordeaux,FR0291,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
262,ESPE de l'académie de Dijon,FR0292,2017,FR,0.4,2.0,0.0,0.0,0.0,0.2,5.0
263,ESPE de l'académie de Rennes,FR0293,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
264,ESPE de l'académie de Caen,FR0294,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
265,ESPE de l'académie d'Orléans-Tours,FR0295,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
266,ESPE de l'académie de Clermont-Ferrand,FR0296,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
267,ESPE de l'académie de Corse,FR0297,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
268,ESPE de l'académie de Créteil,FR0298,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
269,ESPE de l'académie de Besançon,FR0299,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
270,ESPE de l'académie de Grenoble,FR0300,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
271,ESPE de l'académie de Guadeloupe,FR0301,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
272,ESPE de l'académie de Guyane,FR0302,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
273,ESPE de l'académie de la Réunion,FR0303,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
274,ESPE de l'académie de Lille,FR0304,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
275,ESPE de l'académie de Limoges,FR0305,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
276,ESPE de l'académie de Nancy-Metz,FR0306,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
277,ESPE de l'académie de Lyon,FR0307,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
278,ESPE de l'académie de Martinique,FR0308,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
279,ESPE de l'académie de Montpellier,FR0309,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
280,ESPE de l'académie de Nantes,FR0310,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
281,ESPE de l'académie de Nice,FR0311,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
282,ESPE de l'académie de Paris,FR0312,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
283,ESPE de l'académie de Poitiers,FR0313,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
284,ESPE de l'académie de Reims,FR0314,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
285,ESPE de l'académie de Rouen,FR0315,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
286,ESPE de l'académie de Strasbourg,FR0316,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
287,ESPE de l'académie de Toulouse,FR0317,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
288,ESPE de l'académie de Versailles,FR0318,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
289,Institut national des sciences appliquées Centre Val de Loire,FR0319,2017,FR,0.5,1.0,0.0,1.0,0.0,0.2,5.0
290,École normale supérieure de Rennes,FR0320,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,5.0
291,Hourdé École supérieure des arts et techniques,FR0321,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
292,École nationale supérieure d'arts de Paris-Cergy,FR0322,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
293,Université de Montpellier,FR0323,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,4.0
294,CentraleSupélec,FR0324,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
295,ESPE Nouvelle-Calédonie,FR0325,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,4.0
296,ESPE Polynésie Française,FR0326,2017,FR,0.4,0.0,0.0,0.0,0.0,0.2,4.0
297,Université de Guyane,FR0327,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,4.0
298,VetAgro Sup Marcy-l'Étoile,FR0328,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
299,École nationale vétérinaire de Toulouse,FR0329,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,4.0
300,École nationale vétérinaire d'Alfort,FR0330,2017,FR,0.6,0.0,0.0,0.0,0.0,0.2,4.0
301,École nationale vétérinaire. agroalimentaire et de l'alimentation. Nantes-Atlantique,FR0331,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
302,École nationale supérieure de paysage de Versailles,FR0332,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
303,École catholique d'arts et métiers Strasbourg-Europe,FR0333,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,4.0
304,École d'ingénieurs SIGMA Clermont,FR0334,2017,FR,0.5,0.0,0.0,0.0,0.0,0.2,3.0
305,Université de Grenoble Alpes,FR0335,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,3.0
306,Facultés libres de philosophie et de psychologie,FR0336,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
307,École supérieure d'ingénieurs en informatique et génie des télécommunications,FR0337,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
308,École supérieure d'art Annecy Alpes,FR0338,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
309,Centre Sèvres,FR0339,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
310,Ecole nationale supérieure d'art Villa d'Arson,FR0340,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
311,École supérieure d'art et de design d'Amiens,FR0341,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
312,Institut supérieur des beaux-arts de Besançon Franche-Comté,FR0342,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,3.0
313,École des Mines Télécom Atlantique,FR0343,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,2.0
314,Université Lasalle,FR0344,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,2.0
315,École supérieure d'art du Nord-Pas de Calais / Dunkerque-Tourcoing,FR0345,2017,FR,0.6,0.0,0.0,0.0,0.0,0.0,7.0
316,Université de Lille,FR0346,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,1.0
317,Sorbonne Université,FR0347,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,1.0
318,EM Lyon Business School,FR0400,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
319,École des hautes études commerciales de Paris,FR0401,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
320,Grenoble École de management,FR0402,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
321,Audencia Nantes Ecole de management,FR0403,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
322,Institut d'Économie Scientifique et de Gestion,FR0404,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
323,Neoma business school ,FR0405,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
324,Kedge business school,FR0408,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,5.0
325,École supérieure de commerce d’Amiens,FR0411,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
326,École supérieure des technologies et des affaires de Belfort,FR0412,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
327,École de commerce européenne,FR0413,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
328,École supérieure de commerce de Pau,FR0414,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
329,Sud Management - EGC Agen,FR0415,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
330,École de gestion et de commerce de Normandie,FR0416,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
331,École supérieure de commerce de Clermont-Ferrand,FR0417,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
332,Institut Européen d'Administration des Affaires,FR0418,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
333,École supérieure de commerce de Dijon-Bourgogne,FR0419,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
334,École de gestion et de commerce de Valence,FR0420,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
335,Ecole de gestion et de commerce de La Réunion,FR0421,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
336,École des hautes études commerciales du nord,FR0422,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
337,SKEMA Business School,FR0423,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
338,Ecole Supérieure de Commerce et Développement – Afrique. Amériques. Asie,FR0424,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
339,Ecole supérieure pour le développement économique et social de Lyon,FR0425,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
340,Institut de recherche et d’action commerciale,FR0426,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
341,Ecole de gestion et de commerce de Martinique,FR0427,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
342,Montpellier Business School,FR0428,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
343,ICN Nancy-Metz Ecole de management,FR0429,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
344,Ecole de gestion et de commerce de Vendée,FR0430,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
345,Ecole supérieure des sciences commerciales d’Angers,FR0431,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
346,Ecole de Gestion et de Commerce du Pacifique Sud,FR0432,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
347,Ecole supérieure de commerce et de management,FR0433,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
348,Ecole européenne de management,FR0434,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
349,Ecole supérieure du commerce extérieur,FR0435,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
350,ESCP Europe,FR0436,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
351,Ecole Ferrandi Paris,FR0437,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
352,Institut international du commerce et du développement,FR0438,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
353,Institut des hautes études économiques et commerciales,FR0439,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
354,Institut de préparation à l’administration et à la gestion,FR0440,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
355,Institut supérieur du commerce de Paris,FR0441,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
356,Institut Superieur de Gestion,FR0442,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
357,Institut supérieur privé des sciences. techniques et économie commerciales,FR0443,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
358,Institut Français de la Mode,FR0444,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
359,PSB Paris School of Business,FR0445,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
360,Excelia Group,FR0446,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
361,Groupe ESC Troyes,FR0447,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
362,Brest Business School,FR0448,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
363,Rennes School of Business,FR0449,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
364,École de Management de Normandie,FR0450,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
365,EM Strasbourg Business School,FR0451,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
366,Ecole de gestion et de commerce d’Occitanie,FR0452,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
367,Ecole des dirigeants et créateurs d'entreprise,FR0454,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
368,École de Management Léonard de Vinci,FR0455,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
369,Ecole supérieure des sciences économiques et commerciales,FR0456,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
370,HEC Paris Executive Education,FR0457,2017,FR,0.8,0.0,0.0,0.0,0.0,0.0,7.0
371,Comue Université Bourgogne Franche-Comté ,FR0809,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
372,Comue Université Côte d'Azur,FR0813,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
373,Comue Université Paris-Lumière,FR0816,2017,FR,0.6,3.0,0.0,0.0,0.0,0.2,1.0
374,Comue Université Paris-Saclay,FR0817,2017,FR,0.6,2.0,0.0,0.0,0.0,0.2,1.0
375,Université de recherche Paris sciences et lettres,FR0819,2017,FR,0.6,2.0,0.0,0.0,0.0,0.2,1.0
376,Institut national supérieur de formation et de recherche pour l’éducation des jeunes handicapés et les enseignements adaptés (INSHEA),FR0919,2017,FR,0.5,1.0,0.0,0.0,0.0,0.2,1.0
377,Université Clermont Auvergne,FR0945,2017,FR,0.6,1.0,0.0,0.0,0.0,0.2,2.0
378,Universiteti i Tiranës,AL0001,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
379,Universiteti Politeknik i Tiranës,AL0002,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
380,Universiteti Bujqësor i Tiranës,AL0003,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
381,"Universiteti i Elbasanit ""Aleksandër Xhuvani""",AL0004,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
382,"Universiteti i Shkodrës ""Luigj Gurakuqi""",AL0005,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
383,"Universiteti ""Eqrem Çabej"". Gjirokastër",AL0006,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
384,"Universiteti ""Fan S. Noli"". Korçë",AL0007,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
385,"Universiteti ""Ismail Qemali"". Vlorë",AL0008,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
386,"Universiteti ""Aleksandër Moisiu"". Durrës",AL0009,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
387,Universiteti i Arteve,AL0010,2016,AL,0.4,0.0,0.0,0.0,0.0,0.2,6.0
388,Universiteti i Sporteve të Tiranës,AL0011,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
389,Universiteti i Mjekësisë. Tiranë,AL0012,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,4.0
390,Universiteti i New York-ut në Tiranë,AL0013,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
391,"Universiteti Privat ""Albanian University""",AL0014,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
392,"Universiteti Katolik ""Zoja e Këshillit të Mirë""",AL0015,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
393,Universiteti Europian i Tiranës,AL0016,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
394,"Universiteti ""Aldent""",AL0017,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
395,Universiteti Polis,AL0018,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
396,"Universiteti ""EPOKA""",AL0019,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
397,"Universiteti ""Mesdhetar i Shqipërisë""",AL0020,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
398,EPITECH ALBANIA,AL0021,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
399,"Shkolla e lartë universitare. jopublike. Universiteti ""Marin Barleti""",AL0022,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,6.0
400,"Shkolla e Larte ""Nehemia""",AL0023,2016,AL,0.5,1.0,0.0,0.0,0.0,0.2,6.0
401,"Shkolla private e arsimit të lartë. ""Universiteti Metropolitan Tirana""",AL0024,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
402,Akademia e Forcave të Armatosura,AL0025,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
403,Akademia e Sigurisë,AL0026,2016,AL,0.6,0.0,0.0,0.0,0.0,0.2,2.0
404,"Akademia e Filmit dhe Multimedias ""Marubi""",AL0027,2016,AL,0.4,0.0,0.0,1.0,0.0,0.2,6.0
405,"Kolegji Universitar ""Luarasi""",AL0028,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
406,"Kolegji Universitar ""Qiriazi""",AL0029,2016,AL,0.4,3.0,0.0,0.0,0.0,0.2,6.0
407,"Kolegji Universitar ""WISDOM""",AL0030,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
408,"Kolegji Profesional Privat. ""Ivoclar Vivadent & Partners""",AL0031,2016,AL,0.4,0.0,0.0,1.0,0.0,0.2,6.0
409,"Kolegji Universitar ""Pavarësia Vlorë""",AL0032,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
410,"Kolegji Universitar ""LOGOS""",AL0033,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
411,Tirana Business University College,AL0034,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
412,"Kolegji Universitar ""Bedër""",AL0035,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
413,"Kolegji Universitar ""I Biznesit""",AL0036,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
414,"Kolegji Universitar ""REALD""",AL0037,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
415,"Kolegji Universitar ""Instituti Kanadez i Teknologjisë""",AL0038,2016,AL,0.5,0.0,0.0,0.0,0.0,0.2,6.0
416,Kolegji Profesional i Tiranës,AL0039,2016,AL,0.4,2.0,0.0,0.0,0.0,0.2,2.0
417,Qendra e Studimeve Albanologjike,AL0066,2016,AL,0.6,1.0,0.0,0.0,0.0,0.2,6.0
418,Universität Wien,AT0001,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
419,Universität Graz,AT0002,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
420,Universität Innsbruck,AT0003,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
421,Universität Salzburg,AT0004,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
422,Technische Universität Wien,AT0005,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
423,Technische Universität Graz,AT0006,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
424,Montanuniversität Leoben,AT0007,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
425,Universität für Bodenkultur Wien,AT0008,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
426,Veterinärmedizinische Universität Wien,AT0009,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
427,Wirtschaftsuniversität Wien,AT0010,2016,AT,1.0,5.0,0.0,0.0,0.0,1.0,6.0
428,Universität Linz,AT0011,2016,AT,1.0,3.0,0.0,0.0,0.0,0.9,6.0
429,Universität Klagenfurt,AT0012,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
430,Universität für Weiterbildung Krems,AT0013,2016,AT,1.0,9.0,0.0,0.0,0.0,1.0,6.0
431,Medizinische Universität Wien,AT0014,2016,AT,1.0,5.0,0.0,0.0,0.0,1.0,6.0
432,Medizinische Universität Graz,AT0015,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
433,Medizinische Universität Innsbruck,AT0016,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
434,Akademie der bildenden Künste Wien,AT0017,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
435,Universität für angewandte Kunst Wien,AT0018,2016,AT,1.0,4.0,0.0,0.0,0.0,1.0,6.0
436,Universität für Musik und darstellende Kunst Wien,AT0019,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
437,Universität Mozarteum Salzburg,AT0020,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
438,Universität für Musik und darstellende Kunst Graz,AT0021,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
439,Universität für künstlerische und industrielle Gestaltung Linz,AT0022,2016,AT,1.0,3.0,0.0,0.0,0.0,1.0,6.0
440,Katholische Privatuniversität Linz,AT0023,2016,AT,0.2,3.0,0.0,0.0,0.0,0.6,6.0
441,Private Universität für Gesundheitswissenschaften. Medizinische Informatik und Technik,AT0025,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
442,Paracelsus Medizinische Privatuniversität Salzburg,AT0026,2016,AT,0.2,2.0,0.0,0.0,0.0,0.4,6.0
443,Webster University Vienna - Private University,AT0027,2016,AT,0.2,4.0,0.0,0.0,0.0,0.4,6.0
444,Anton Bruckner Privatuniversität,AT0028,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
445,NDU New Design University Privatuniversität St. Pölten,AT0030,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
446,Musik und Kunst Privatuniversität der Stadt Wien,AT0031,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
447,Sigmund Freud Privatuniversität Wien,AT0032,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
448,MODUL University Vienna,AT0033,2016,AT,0.2,6.0,0.0,0.0,0.0,0.5,6.0
449,Privatuniversität Schloss Seeburg,AT0034,2016,AT,0.2,6.0,0.0,0.0,0.0,0.5,6.0
450,Private Pädagogische Hochschule Stiftung Burgenland,AT0035,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
451,Pädagogische Hochschule Kärnten,AT0036,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
452,Pädagogische Hochschule Niederösterreich,AT0037,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
453,Pädagogische Hochschule Oberösterreich,AT0038,2016,AT,0.3,3.0,0.0,0.0,0.0,0.5,6.0
454,Private Pädagogische Hochschule der Diözese Linz,AT0039,2016,AT,0.3,3.0,0.0,0.0,0.0,0.5,6.0
455,Pädagogische Hochschule Salzburg Stefan Zweig,AT0040,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
456,Pädagogische Hochschule Steiermark,AT0041,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
457,Kirchliche Pädagogische Hochschule der Stiftung der Diözese Graz-Seckau,AT0042,2016,AT,0.3,2.0,0.0,0.0,0.0,0.5,6.0
458,Pädagogische Hochschule Tirol,AT0043,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
459,Kirchliche Pädagogische Hochschule Edith Stein,AT0044,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
460,Pädagogische Hochschule Vorarlberg,AT0045,2016,AT,0.3,6.0,0.0,0.0,0.0,0.4,6.0
461,Pädagogische Hochschule Wien,AT0046,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
462,Kirchliche Pädagogische Hochschule Wien/Krems,AT0047,2016,AT,0.3,4.0,0.0,0.0,0.0,0.5,6.0
463,Hochschule für Agrar- und Umweltpädagogik Wien,AT0048,2016,AT,0.3,5.0,0.0,0.0,0.0,0.5,6.0
464,Fachhochschule Burgenland GmbH,AT0049,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
465,Fachhochschule Salzburg GmbH,AT0050,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
466,Fachhochschule St. Pölten GmbH,AT0051,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
467,CAMPUS 02 Fachhochschule der Wirtschaft GmbH,AT0052,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
468,Fachhochschule des bfi Wien GmbH,AT0053,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
469,MCI - Management Center Innsbruck Internationale Hochschule GmbH,AT0054,2016,AT,0.2,5.0,0.0,0.0,0.0,0.6,6.0
470,Bundesministerium für Landesverteidigung und Sport. Sektion II. Gruppe Ausbildungswesen. Ausbildung A,AT0055,2016,AT,0.2,6.0,0.0,0.0,0.0,0.4,6.0
471,FHS Kufstein Tirol Bildungs GmbH,AT0056,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
472,FH OÖ Studienbetriebs GmbH,AT0057,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
473,Fachhochschule Campus Wien,AT0058,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
474,Lauder Business School,AT0059,2016,AT,0.2,6.0,0.0,1.0,0.0,0.5,6.0
475,FHG – Zentrum für Gesundheitsberufe Tirol GmbH,AT0060,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
476,FFH Gesellschaft zur Erhaltung und Durchführung von Fachhochschul-Studiengängen mbH,AT0061,2016,AT,0.2,5.0,0.0,0.0,0.0,0.4,6.0
477,FHWien der WKW,AT0062,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
478,Fachhochschule Vorarlberg GmbH,AT0063,2016,AT,0.2,4.0,0.0,0.0,0.0,0.6,6.0
