x,y,institution_name,ETER_ID,reference_year,country_code,missing_perc,cons_perc
-43846605.40279096,-4951.092475760704,Conservatoire national supérieur musique et danse de Lyon,FR0164,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,Institut textile et chimique,FR0165,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École supérieure chimie physique électronique de Lyon,FR0166,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École des avocats Rhône-Alpes,FR0167,2017,FR,0.6,0.0
-43846605.32756195,-3435.423652593489,École normale supérieure de Lyon,FR0168,2017,FR,0.5,0.2
-43846604.9557228,4056.168366127095,Le Mans Université,FR0169,2017,FR,0.6,0.2
-43846604.76438376,7911.152359787919,Université de Savoie Mont Blanc,FR0170,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École d'ingénieur de la ville de Paris,FR0171,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,"Faculté Libre de Droit, d’Economie et de Gestion",FR0172,2017,FR,0.8,0.0
-43846604.88519561,5477.1078878463595,Université Paris-Dauphine,FR0173,2017,FR,0.5,0.2
-43846603.65846787,30192.481210887534,Université Paris 1 - Panthéon Sorbonne,FR0174,2017,FR,0.5,0.2
-43846604.64060234,10405.025864222922,Université Panthéon-Assas,FR0175,2017,FR,0.5,0.2
-43846604.69603424,9288.217257678658,Université Sorbonne Nouvelle - Paris 3,FR0176,2017,FR,0.5,0.2
-43846603.90538728,25217.697159057778,Université Paris Descartes,FR0178,2017,FR,0.6,0.2
-43846604.29177733,17432.942881119325,Université Paris Diderot,FR0180,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Paris-Malaquais,FR0181,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Paris-La Villette,FR0182,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Paris-Belleville,FR0183,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,Groupe ESPI École supérieure des professions immobilières,FR0184,2017,FR,0.6,0.0
-43846605.12414668,662.8650732073355,École nationale supérieure d'arts et métiers,FR0185,2017,FR,0.5,0.2
-43846605.38388472,-4570.180968885787,École nationale supérieure de chimie de Paris,FR0186,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,Institut de physique du globe,FR0187,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,École supérieure de physique et de chimie industrielles de la ville de Paris,FR0188,2017,FR,0.5,0.2
-43846604.92226568,4730.2421322198825,Institut d'études politiques de Paris,FR0189,2017,FR,0.5,0.2
-43846605.33290717,-3543.1159110816857,École normale supérieure de Paris,FR0190,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Institut des sciences et industries du vivant et de l'environnement,FR0191,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure des arts décoratifs,FR0192,2017,FR,0.6,0.0
-43846605.28638397,-2605.79440201775,Conservatoire national des arts et métiers,FR0193,2017,FR,0.5,0.2
-43846605.39511959,-4796.53414181931,École nationale des Chartes,FR0194,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Collège de France,FR0195,2017,FR,0.4,0.0
-43846605.37601537,-4411.634032778162,École pratique des hautes études,FR0196,2017,FR,0.5,0.2
-43846605.12751219,595.058836381434,Institut national des langues et civilisations orientales,FR0197,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École du Louvre,FR0198,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure des mines de Paris,FR0199,2017,FR,0.6,0.2
-43846605.39066523,-4706.790593079146,Muséum national d'histoire naturelle,FR0200,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Conservatoire national supérieur de musique et de danse de Paris,FR0201,2017,FR,0.6,0.0
-43846605.39779219,-4850.380271063409,Observatoire de Paris,FR0202,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,Télécom ParisTech,FR0203,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut Catholique de Paris,FR0204,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut supérieur d'électronique de Paris,FR0205,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,"École supérieure d'informatique, électronique, automatique",FR0206,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure des beaux-arts,FR0207,2017,FR,0.6,0.0
-43846605.32667108,-3417.474942845456,École des hautes études en sciences sociales,FR0208,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École centrale d'électronique,FR0209,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Paris-Val de Seine,FR0210,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure de création industrielle,FR0211,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École de formation professionnelle des barreaux de la cour d'appel de Paris,FR0212,2017,FR,0.8,0.0
-43846605.40279096,-4951.092475760704,Centre des études supérieures industrielles,FR0213,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut catholique d'arts et métiers,FR0214,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Pôle supérieur d’enseignement artistique Paris Boulogne-Billancourt,FR0215,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure d'architecture de Normandie,FR0216,2017,FR,0.6,0.0
-43846605.31286261,-3139.2699417509466,Institut national des sciences appliquées de Rouen,FR0217,2017,FR,0.5,0.2
-43846604.09979487,21300.8898318204,Université de Rouen,FR0218,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École supérieure d'ingénieurs en génie électrique,FR0219,2017,FR,0.5,0.2
-43846605.03802926,2397.907015517174,Université du Havre,FR0220,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École des officiers de la gendarmerie nationale,FR0222,2017,FR,0.6,0.0
-43846604.83194139,6550.041870562099,Université Paris-Est Marne-la-Vallée,FR0223,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale des ponts et chaussées,FR0224,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École d'architecture de la ville et des territoires à Marne-la-Vallée,FR0225,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,Université Paris-Est,FR0226,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure d’architecture de Versailles,FR0227,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École des beaux-arts de Versailles,FR0228,2017,FR,0.8,0.0
-43846604.74503209,8301.038221536855,Université de Versailles Saint-Quentin-en-Yvelines,FR0229,2017,FR,0.6,0.2
-43846604.14993104,20290.77633322277,Université d'Amiens,FR0230,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Amiens,FR0231,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure des mines d'Albi-Carmaux,FR0232,2017,FR,0.6,0.2
-43846605.22931881,-1456.0798276020935,Institut national universitaire Jean-François-Champollion,FR0233,2017,FR,0.5,0.2
-43846604.967353605,3821.8379888611107,Université de Toulon,FR0234,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut supérieur de l'électronique et du numérique Toulon,FR0235,2017,FR,0.5,0.2
-43846605.089600734,1358.8761512143856,Université d'Avignon et des Pays de Vaucluse,FR0236,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Institut catholique d'études supérieures,FR0237,2017,FR,0.5,0.2
-43846605.37166001,-4323.884785121112,École nationale supérieure de mécanique et d'aérotechnique de Poitiers,FR0238,2017,FR,0.5,0.2
-43846604.18541736,19575.819394926133,Université de Poitiers,FR0239,2017,FR,0.6,0.2
-43846604.67005054,9811.721291996279,Université de Limoges,FR0240,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École nationale supérieure de céramique industrielle de Limoges,FR0241,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Institut d'ingénierie informatique de Limoges,FR0242,2017,FR,0.5,0.2
-43846605.26960593,-2267.7603684297987,Université de technologie de Belfort-Montbéliard,FR0243,2017,FR,0.6,0.2
-43846605.37903443,-4472.460215813162,Institut d'Optique Graduate School,FR0244,2017,FR,0.5,0.2
-43846604.40125533,15227.245883194404,Université Paris-Sud,FR0245,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École polytechnique,FR0247,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Télécom SudParis,FR0248,2017,FR,0.5,0.2
-43846604.96690816,3830.8123437351283,Université d'Évry-Val d'Essonne,FR0249,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Télécom École de Management,FR0250,2017,FR,0.5,0.2
-43846605.37482755,-4387.702419780785,École nationale supérieure d'informatique pour l'industrie et l'entreprise,FR0251,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure de techniques avancées,FR0252,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,EPF - École d'ingénieurs,FR0253,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure du pétrole et des moteurs,FR0254,2017,FR,0.6,0.2
-43846604.08826306,21533.225908003267,Université Paris Nanterre,FR0255,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,École Nationale de la Statistique et de l’Administration Économique,FR0257,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École supérieure des techniques aéronautiques et de construction automobile,FR0258,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,École supérieure d'ingénieurs Léonard-de-Vinci,FR0259,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École nationale supérieure maritime,FR0260,2017,FR,0.7,0.0
-43846605.373392254,-4358.785054075621,Institut supérieur de mécanique de Paris,FR0261,2017,FR,0.4,0.2
-43846604.44372012,14371.690718538171,Université Paris 13 - Paris Nord,FR0262,2017,FR,0.6,0.2
-43846604.37304445,15795.621691882105,Université Paris 8 - Vincennes - Saint-Denis,FR0263,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Paris,FR0264,2017,FR,0.5,0.2
-43846605.34013311,-3688.6998901490633,École normale supérieure Paris-Saclay,FR0265,2017,FR,0.5,0.2
-43846604.09628088,21371.68752027097,Université Paris-Est Créteil Val-de-Marne,FR0266,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École d'ingénieur généraliste en informatique et technologies du numérique,FR0267,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,ESME Sudria,FR0268,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École supérieure d'ingénieurs des travaux de la construction de Cachan,FR0269,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École pour l'informatique et les techniques avancées,FR0270,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,Institut polytechnique des sciences avancées,FR0271,2017,FR,0.6,0.2
-43846605.40279096,-4951.092475760704,"École spéciale des travaux publics, du bâtiment et de l'industrie",FR0272,2017,FR,0.5,0.2
-43846605.35978175,-4084.568655147341,École nationale supérieure de l'électronique et de ses applications de Cergy,FR0273,2017,FR,0.4,0.2
-43846605.40279096,-4951.092475760704,École internationale des sciences du traitement de l'information,FR0274,2017,FR,0.6,0.2
-43846604.69588576,9291.208709303333,Université de Cergy-Pontoise,FR0275,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,École d'ingénieur d'agro-développement international,FR0276,2017,FR,0.5,0.2
-43846605.40279096,-4951.092475760704,Institut libre d'éducation physique supérieur,FR0277,2017,FR,0.6,0.0
-43846605.40279096,-4951.092475760704,ECAM - EPMI Graduate School of Engineering,FR0278,2017,FR,0.6,0.2
